datetime,open,high,low,close,volume
2024-09-13 11:50:00+05:30,25364.75,25369.95,25360.25,25369.4,0
2024-09-13 11:55:00+05:30,25369.6,25370.9,25364.5,25368.25,0
2024-09-13 12:00:00+05:30,25368.5,25372.65,25359.15,25372.65,0
2024-09-13 12:05:00+05:30,25372.35,25374.85,25365.6,25367.95,0
2024-09-13 12:10:00+05:30,25367.0,25379.0,25364.1,25376.55,0
2024-09-13 12:15:00+05:30,25375.75,25378.9,25372.0,25376.7,0
2024-09-13 12:20:00+05:30,25374.9,25381.8,25368.45,25376.45,0
2024-09-13 12:25:00+05:30,25376.8,25387.5,25371.7,25385.45,0
2024-09-13 12:30:00+05:30,25385.15,25389.15,25380.8,25382.3,0
2024-09-13 12:35:00+05:30,25382.85,25387.4,25377.1,25383.65,0
2024-09-13 12:40:00+05:30,25383.3,25389.3,25377.65,25379.8,0
2024-09-13 12:45:00+05:30,25378.95,25386.1,25370.6,25384.2,0
2024-09-13 12:50:00+05:30,25383.95,25390.65,25378.0,25384.25,0
2024-09-13 12:55:00+05:30,25385.4,25388.4,25381.15,25383.6,0
2024-09-13 13:00:00+05:30,25384.1,25386.55,25375.85,25385.25,0
2024-09-13 13:05:00+05:30,25385.15,25387.4,25380.2,25383.05,0
2024-09-13 13:10:00+05:30,25383.25,25385.15,25375.85,25385.15,0
2024-09-13 13:15:00+05:30,25384.55,25386.2,25355.8,25356.45,0
2024-09-13 13:20:00+05:30,25357.2,25370.05,25355.7,25363.4,0
2024-09-13 13:25:00+05:30,25363.05,25367.7,25350.75,25353.45,0
2024-09-13 13:30:00+05:30,25354.0,25367.75,25346.6,25362.7,0
2024-09-13 13:35:00+05:30,25362.65,25365.6,25347.55,25358.1,0
2024-09-13 13:40:00+05:30,25357.4,25365.9,25353.15,25364.8,0
2024-09-13 13:45:00+05:30,25364.7,25372.95,25357.0,25362.45,0
2024-09-13 13:50:00+05:30,25362.55,25367.5,25361.4,25363.1,0
2024-09-13 13:55:00+05:30,25362.75,25376.75,25358.6,25375.2,0
2024-09-13 14:00:00+05:30,25375.95,25392.05,25372.75,25376.55,0
2024-09-13 14:05:00+05:30,25376.5,25383.2,25362.0,25381.95,0
2024-09-13 14:10:00+05:30,25382.1,25389.95,25377.65,25385.5,0
2024-09-13 14:15:00+05:30,25385.15,25388.3,25375.75,25376.45,0
2024-09-13 14:20:00+05:30,25376.85,25385.35,25368.8,25383.55,0
2024-09-13 14:25:00+05:30,25384.85,25388.8,25369.8,25370.1,0
2024-09-13 14:30:00+05:30,25370.25,25371.4,25355.8,25361.5,0
2024-09-13 14:35:00+05:30,25362.0,25378.5,25355.55,25378.5,0
2024-09-13 14:40:00+05:30,25377.8,25386.25,25364.95,25365.45,0
2024-09-13 14:45:00+05:30,25365.6,25383.1,25363.7,25369.05,0
2024-09-13 14:50:00+05:30,25369.5,25378.5,25358.55,25363.95,0
2024-09-13 14:55:00+05:30,25364.25,25368.55,25350.8,25366.95,0
2024-09-13 15:00:00+05:30,25365.35,25365.35,25331.8,25345.65,0
2024-09-13 15:05:00+05:30,25345.15,25368.05,25343.3,25366.05,0
2024-09-13 15:10:00+05:30,25366.2,25368.25,25351.7,25354.45,0
2024-09-13 15:15:00+05:30,25354.3,25364.0,25352.75,25359.65,0
2024-09-13 15:20:00+05:30,25359.45,25366.8,25354.65,25359.0,0
2024-09-13 15:25:00+05:30,25358.65,25360.35,25340.9,25343.55,0
2024-09-16 09:15:00+05:30,25406.65,25411.6,25366.0,25395.3,0
2024-09-16 09:20:00+05:30,25396.5,25398.65,25382.75,25387.95,0
2024-09-16 09:25:00+05:30,25388.15,25403.85,25381.7,25397.35,0
2024-09-16 09:30:00+05:30,25396.75,25416.9,25396.75,25414.9,0
2024-09-16 09:35:00+05:30,25415.05,25422.4,25404.0,25417.9,0
2024-09-16 09:40:00+05:30,25418.45,25435.75,25411.5,25434.85,0
2024-09-16 09:45:00+05:30,25434.9,25445.7,25423.9,25434.5,0
2024-09-16 09:50:00+05:30,25434.2,25434.2,25418.1,25420.25,0
2024-09-16 09:55:00+05:30,25420.85,25425.45,25410.95,25417.2,0
2024-09-16 10:00:00+05:30,25417.8,25429.85,25410.55,25413.15,0
2024-09-16 10:05:00+05:30,25413.55,25423.25,25410.6,25420.1,0
2024-09-16 10:10:00+05:30,25420.75,25427.15,25409.2,25409.35,0
2024-09-16 10:15:00+05:30,25410.0,25420.05,25401.15,25413.1,0
2024-09-16 10:20:00+05:30,25412.95,25420.0,25411.25,25418.7,0
2024-09-16 10:25:00+05:30,25418.65,25419.6,25399.85,25408.2,0
2024-09-16 10:30:00+05:30,25407.9,25413.15,25400.1,25411.55,0
2024-09-16 10:35:00+05:30,25411.6,25415.8,25401.0,25402.35,0
2024-09-16 10:40:00+05:30,25402.65,25405.05,25389.75,25401.45,0
2024-09-16 10:45:00+05:30,25401.15,25411.95,25397.95,25406.2,0
2024-09-16 10:50:00+05:30,25405.7,25408.5,25398.35,25406.4,0
2024-09-16 10:55:00+05:30,25406.6,25407.65,25388.65,25391.5,0
2024-09-16 11:00:00+05:30,25391.4,25393.4,25379.8,25392.85,0
2024-09-16 11:05:00+05:30,25393.05,25395.5,25373.65,25378.85,0
2024-09-16 11:10:00+05:30,25378.85,25385.6,25365.8,25384.15,0
2024-09-16 11:15:00+05:30,25385.0,25393.45,25384.0,25390.9,0
2024-09-16 11:20:00+05:30,25391.2,25396.6,25386.6,25389.25,0
2024-09-16 11:25:00+05:30,25386.9,25390.05,25376.5,25380.95,0
2024-09-16 11:30:00+05:30,25382.0,25382.3,25370.2,25371.55,0
2024-09-16 11:35:00+05:30,25372.2,25377.45,25358.15,25374.6,0
2024-09-16 11:40:00+05:30,25375.35,25375.35,25359.65,25366.35,0
2024-09-16 11:45:00+05:30,25366.25,25367.0,25351.95,25362.7,0
2024-09-16 11:50:00+05:30,25363.3,25378.8,25359.6,25377.95,0
2024-09-16 11:55:00+05:30,25377.95,25377.95,25355.8,25356.9,0
2024-09-16 12:00:00+05:30,25357.6,25366.6,25352.75,25355.45,0
2024-09-16 12:05:00+05:30,25355.05,25360.0,25350.35,25355.75,0
2024-09-16 12:10:00+05:30,25355.6,25356.0,25345.6,25353.25,0
2024-09-16 12:15:00+05:30,25353.15,25359.55,25346.45,25350.65,0
2024-09-16 12:20:00+05:30,25351.2,25355.95,25336.2,25355.95,0
2024-09-16 12:25:00+05:30,25357.45,25366.1,25354.5,25363.75,0
2024-09-16 12:30:00+05:30,25363.55,25365.05,25353.9,25361.45,0
2024-09-16 12:35:00+05:30,25362.1,25366.65,25353.9,25366.1,0
2024-09-16 12:40:00+05:30,25366.75,25376.65,25365.15,25374.05,0
2024-09-16 12:45:00+05:30,25374.1,25380.0,25369.25,25372.35,0
2024-09-16 12:50:00+05:30,25372.4,25381.6,25370.25,25372.8,0
2024-09-16 12:55:00+05:30,25373.0,25375.1,25365.75,25369.3,0
2024-09-16 13:00:00+05:30,25369.45,25378.85,25365.75,25376.7,0
2024-09-16 13:05:00+05:30,25376.8,25379.75,25371.45,25376.45,0
2024-09-16 13:10:00+05:30,25376.9,25379.9,25365.65,25374.5,0
2024-09-16 13:15:00+05:30,25374.6,25384.3,25372.35,25383.55,0
2024-09-16 13:20:00+05:30,25384.2,25400.5,25381.75,25393.45,0
2024-09-16 13:25:00+05:30,25393.25,25400.35,25393.2,25397.95,0
2024-09-16 13:30:00+05:30,25399.1,25407.6,25392.85,25400.95,0
2024-09-16 13:35:00+05:30,25400.5,25407.05,25396.05,25400.45,0
2024-09-16 13:40:00+05:30,25400.55,25413.0,25396.0,25411.95,0
2024-09-16 13:45:00+05:30,25412.9,25422.4,25408.25,25418.1,0
2024-09-16 13:50:00+05:30,25418.25,25421.9,25411.2,25414.7,0
2024-09-16 13:55:00+05:30,25415.0,25416.2,25403.05,25404.95,0
2024-09-16 14:00:00+05:30,25404.65,25409.65,25393.6,25395.15,0
2024-09-16 14:05:00+05:30,25395.65,25410.7,25392.85,25406.75,0
2024-09-16 14:10:00+05:30,25407.25,25408.7,25402.9,25405.1,0
2024-09-16 14:15:00+05:30,25405.35,25406.85,25389.3,25396.05,0
2024-09-16 14:20:00+05:30,25396.0,25396.15,25379.3,25389.65,0
2024-09-16 14:25:00+05:30,25389.95,25399.45,25383.75,25395.1,0
2024-09-16 14:30:00+05:30,25394.8,25400.55,25391.15,25399.05,0
2024-09-16 14:35:00+05:30,25398.9,25405.1,25391.6,25394.25,0
2024-09-16 14:40:00+05:30,25394.5,25397.7,25387.95,25389.7,0
2024-09-16 14:45:00+05:30,25388.8,25394.55,25387.15,25392.85,0
2024-09-16 14:50:00+05:30,25393.15,25396.05,25386.85,25393.5,0
2024-09-16 14:55:00+05:30,25392.7,25397.9,25390.75,25391.45,0
2024-09-16 15:00:00+05:30,25389.75,25397.05,25384.95,25386.35,0
2024-09-16 15:05:00+05:30,25386.25,25397.7,25385.6,25389.7,0
2024-09-16 15:10:00+05:30,25389.3,25391.85,25385.75,25386.4,0
2024-09-16 15:15:00+05:30,25386.45,25390.3,25382.8,25390.3,0
2024-09-16 15:20:00+05:30,25389.85,25389.85,25380.75,25388.65,0
2024-09-16 15:25:00+05:30,25389.25,25389.25,25375.5,25377.2,0
2024-09-17 09:15:00+05:30,25416.9,25416.9,25362.35,25366.95,0
2024-09-17 09:20:00+05:30,25367.75,25373.2,25356.85,25363.1,0
2024-09-17 09:25:00+05:30,25364.3,25383.15,25362.65,25378.9,0
2024-09-17 09:30:00+05:30,25378.4,25396.1,25372.85,25389.8,0
2024-09-17 09:35:00+05:30,25390.2,25398.5,25380.95,25392.15,0
2024-09-17 09:40:00+05:30,25391.4,25401.6,25387.2,25389.95,0
2024-09-17 09:45:00+05:30,25390.25,25397.25,25383.4,25388.15,0
2024-09-17 09:50:00+05:30,25388.5,25388.8,25366.0,25366.2,0
2024-09-17 09:55:00+05:30,25365.6,25373.75,25352.25,25363.9,0
2024-09-17 10:00:00+05:30,25364.15,25377.0,25355.5,25375.3,0
2024-09-17 10:05:00+05:30,25374.8,25381.55,25371.45,25380.15,0
2024-09-17 10:10:00+05:30,25380.1,25384.35,25372.7,25373.9,0
2024-09-17 10:15:00+05:30,25374.8,25376.55,25368.1,25373.2,0
2024-09-17 10:20:00+05:30,25372.8,25383.85,25369.5,25381.7,0
2024-09-17 10:25:00+05:30,25382.3,25383.9,25375.15,25381.2,0
2024-09-17 10:30:00+05:30,25381.05,25392.35,25376.5,25390.75,0
2024-09-17 10:35:00+05:30,25389.45,25396.95,25388.75,25393.05,0
2024-09-17 10:40:00+05:30,25393.05,25409.5,25391.85,25402.85,0
2024-09-17 10:45:00+05:30,25401.95,25403.85,25390.6,25396.3,0
2024-09-17 10:50:00+05:30,25397.15,25414.4,25395.8,25412.25,0
2024-09-17 10:55:00+05:30,25412.05,25414.7,25404.4,25409.35,0
2024-09-17 11:00:00+05:30,25408.85,25415.85,25401.35,25401.85,0
2024-09-17 11:05:00+05:30,25401.75,25404.05,25396.0,25398.15,0
2024-09-17 11:10:00+05:30,25398.15,25404.65,25392.35,25401.4,0
2024-09-17 11:15:00+05:30,25405.7,25414.95,25399.2,25414.95,0
2024-09-17 11:20:00+05:30,25414.7,25428.35,25414.55,25427.75,0
2024-09-17 11:25:00+05:30,25427.75,25432.7,25415.7,25418.05,0
2024-09-17 11:30:00+05:30,25417.65,25420.35,25409.65,25411.2,0
2024-09-17 11:35:00+05:30,25409.8,25418.5,25409.8,25417.1,0
2024-09-17 11:40:00+05:30,25415.25,25417.9,25404.85,25407.45,0
2024-09-17 11:45:00+05:30,25407.0,25414.65,25405.6,25409.3,0
2024-09-17 11:50:00+05:30,25408.55,25413.55,25406.3,25412.5,0
2024-09-17 11:55:00+05:30,25412.5,25422.1,25411.1,25421.9,0
2024-09-17 12:00:00+05:30,25421.75,25423.6,25417.6,25420.1,0
2024-09-17 12:05:00+05:30,25419.3,25422.15,25412.1,25413.9,0
2024-09-17 12:10:00+05:30,25413.45,25420.75,25409.95,25412.55,0
2024-09-17 12:15:00+05:30,25411.85,25414.1,25404.05,25413.6,0
2024-09-17 12:20:00+05:30,25414.05,25418.9,25411.75,25414.5,0
2024-09-17 12:25:00+05:30,25414.55,25419.45,25412.7,25417.35,0
2024-09-17 12:30:00+05:30,25416.4,25428.9,25416.05,25428.8,0
2024-09-17 12:35:00+05:30,25428.25,25428.25,25420.2,25424.0,0
2024-09-17 12:40:00+05:30,25424.0,25427.15,25418.0,25427.1,0
2024-09-17 12:45:00+05:30,25426.8,25433.45,25425.25,25431.55,0
2024-09-17 12:50:00+05:30,25431.05,25436.85,25426.75,25428.55,0
2024-09-17 12:55:00+05:30,25428.55,25430.65,25422.4,25426.4,0
2024-09-17 13:00:00+05:30,25426.35,25431.35,25425.2,25430.05,0
2024-09-17 13:05:00+05:30,25430.0,25431.35,25424.8,25426.35,0
2024-09-17 13:10:00+05:30,25425.45,25429.15,25421.1,25425.7,0
2024-09-17 13:15:00+05:30,25424.8,25429.3,25412.6,25417.95,0
2024-09-17 13:20:00+05:30,25417.85,25420.25,25413.2,25417.4,0
2024-09-17 13:25:00+05:30,25417.5,25425.8,25415.35,25422.9,0
2024-09-17 13:30:00+05:30,25423.5,25429.95,25420.1,25427.8,0
2024-09-17 13:35:00+05:30,25427.65,25432.5,25425.9,25428.6,0
2024-09-17 13:40:00+05:30,25428.65,25437.95,25427.55,25436.95,0
2024-09-17 13:45:00+05:30,25435.95,25441.65,25430.3,25431.55,0
2024-09-17 13:50:00+05:30,25431.5,25433.75,25427.6,25430.65,0
2024-09-17 13:55:00+05:30,25431.85,25432.55,25424.35,25426.05,0
2024-09-17 14:00:00+05:30,25425.7,25434.15,25424.7,25428.4,0
2024-09-17 14:05:00+05:30,25427.9,25432.4,25427.9,25430.85,0
2024-09-17 14:10:00+05:30,25430.25,25433.45,25422.0,25426.2,0
2024-09-17 14:15:00+05:30,25425.3,25438.35,25423.6,25432.45,0
2024-09-17 14:20:00+05:30,25431.75,25434.6,25424.25,25429.2,0
2024-09-17 14:25:00+05:30,25429.9,25433.9,25425.4,25428.7,0
2024-09-17 14:30:00+05:30,25428.35,25433.85,25414.35,25416.85,0
2024-09-17 14:35:00+05:30,25416.2,25428.8,25410.9,25422.95,0
2024-09-17 14:40:00+05:30,25422.9,25428.3,25421.3,25422.6,0
2024-09-17 14:45:00+05:30,25422.75,25429.7,25418.05,25421.35,0
2024-09-17 14:50:00+05:30,25421.25,25423.35,25413.15,25413.95,0
2024-09-17 14:55:00+05:30,25413.25,25418.45,25408.45,25417.05,0
2024-09-17 15:00:00+05:30,25417.25,25429.2,25410.8,25424.2,0
2024-09-17 15:05:00+05:30,25424.45,25429.1,25418.4,25428.75,0
2024-09-17 15:10:00+05:30,25427.55,25428.65,25418.35,25418.45,0
2024-09-17 15:15:00+05:30,25418.8,25421.55,25413.2,25417.65,0
2024-09-17 15:20:00+05:30,25416.8,25420.85,25404.8,25407.15,0
2024-09-17 15:25:00+05:30,25406.55,25418.15,25405.25,25407.15,0
2024-09-18 09:15:00+05:30,25402.4,25409.7,25380.8,25394.2,0
2024-09-18 09:20:00+05:30,25393.0,25418.15,25389.6,25414.8,0
2024-09-18 09:25:00+05:30,25414.4,25414.75,25399.3,25404.0,0
2024-09-18 09:30:00+05:30,25404.7,25410.6,25397.15,25399.15,0
2024-09-18 09:35:00+05:30,25398.2,25420.45,25394.0,25413.45,0
2024-09-18 09:40:00+05:30,25413.55,25434.05,25410.55,25433.7,0
2024-09-18 09:45:00+05:30,25434.4,25440.25,25419.9,25435.1,0
2024-09-18 09:50:00+05:30,25433.95,25443.1,25422.45,25425.9,0
2024-09-18 09:55:00+05:30,25425.9,25433.75,25420.4,25431.75,0
2024-09-18 10:00:00+05:30,25430.85,25436.45,25414.45,25414.45,0
2024-09-18 10:05:00+05:30,25413.75,25419.25,25408.7,25418.0,0
2024-09-18 10:10:00+05:30,25417.6,25425.4,25410.0,25413.9,0
2024-09-18 10:15:00+05:30,25413.8,25422.3,25412.7,25421.75,0
2024-09-18 10:20:00+05:30,25421.4,25426.65,25416.7,25418.55,0
2024-09-18 10:25:00+05:30,25418.4,25425.0,25408.1,25424.2,0
2024-09-18 10:30:00+05:30,25424.0,25430.3,25417.15,25426.0,0
2024-09-18 10:35:00+05:30,25426.05,25434.95,25422.5,25432.45,0
2024-09-18 10:40:00+05:30,25433.0,25469.65,25431.65,25466.5,0
2024-09-18 10:45:00+05:30,25467.45,25478.6,25449.1,25459.8,0
2024-09-18 10:50:00+05:30,25459.15,25464.3,25450.55,25457.5,0
2024-09-18 10:55:00+05:30,25457.5,25467.25,25457.5,25463.55,0
2024-09-18 11:00:00+05:30,25464.2,25465.1,25447.95,25454.6,0
2024-09-18 11:05:00+05:30,25456.05,25461.1,25452.7,25455.45,0
2024-09-18 11:10:00+05:30,25455.9,25463.2,25449.5,25461.25,0
2024-09-18 11:15:00+05:30,25460.35,25468.45,25458.1,25458.9,0
2024-09-18 11:20:00+05:30,25459.8,25461.45,25449.2,25455.3,0
2024-09-18 11:25:00+05:30,25454.75,25459.75,25447.35,25457.1,0
2024-09-18 11:30:00+05:30,25457.7,25468.75,25457.65,25459.6,0
2024-09-18 11:35:00+05:30,25459.5,25465.45,25457.9,25462.35,0
2024-09-18 11:40:00+05:30,25462.1,25470.95,25457.4,25462.1,0
2024-09-18 11:45:00+05:30,25460.05,25469.35,25459.7,25465.6,0
2024-09-18 11:50:00+05:30,25466.1,25472.5,25461.2,25464.95,0
2024-09-18 11:55:00+05:30,25464.75,25465.7,25454.8,25463.0,0
2024-09-18 12:00:00+05:30,25463.5,25469.85,25462.35,25465.05,0
2024-09-18 12:05:00+05:30,25465.45,25467.3,25452.7,25461.55,0
2024-09-18 12:10:00+05:30,25459.85,25468.0,25459.25,25462.7,0
2024-09-18 12:15:00+05:30,25461.55,25467.9,25460.6,25462.6,0
2024-09-18 12:20:00+05:30,25462.15,25468.35,25459.45,25467.35,0
2024-09-18 12:25:00+05:30,25467.4,25481.6,25467.4,25474.35,0
2024-09-18 12:30:00+05:30,25475.0,25481.75,25471.25,25477.55,0
2024-09-18 12:35:00+05:30,25477.35,25481.8,25470.2,25470.7,0
2024-09-18 12:40:00+05:30,25471.1,25480.3,25468.7,25476.3,0
2024-09-18 12:45:00+05:30,25475.6,25482.2,25463.0,25463.9,0
2024-09-18 12:50:00+05:30,25463.15,25463.15,25449.75,25460.25,0
2024-09-18 12:55:00+05:30,25460.35,25463.15,25427.05,25427.05,0
2024-09-18 13:00:00+05:30,25428.35,25438.0,25385.35,25386.7,0
2024-09-18 13:05:00+05:30,25387.45,25408.3,25378.3,25402.4,0
2024-09-18 13:10:00+05:30,25401.0,25404.5,25372.5,25374.4,0
2024-09-18 13:15:00+05:30,25374.15,25381.4,25360.25,25371.1,0
2024-09-18 13:20:00+05:30,25371.0,25384.8,25367.0,25372.1,0
2024-09-18 13:25:00+05:30,25372.3,25377.05,25361.8,25362.0,0
2024-09-18 13:30:00+05:30,25362.35,25365.0,25345.6,25350.05,0
2024-09-18 13:35:00+05:30,25350.1,25350.1,25298.45,25307.65,0
2024-09-18 13:40:00+05:30,25308.65,25334.85,25285.55,25331.4,0
2024-09-18 13:45:00+05:30,25331.6,25361.55,25321.9,25351.85,0
2024-09-18 13:50:00+05:30,25352.1,25385.25,25351.1,25367.4,0
2024-09-18 13:55:00+05:30,25366.8,25374.85,25355.55,25361.75,0
2024-09-18 14:00:00+05:30,25362.05,25362.95,25335.9,25339.0,0
2024-09-18 14:05:00+05:30,25338.7,25348.6,25330.6,25332.0,0
2024-09-18 14:10:00+05:30,25332.2,25345.4,25327.7,25343.05,0
2024-09-18 14:15:00+05:30,25343.3,25347.2,25329.0,25345.15,0
2024-09-18 14:20:00+05:30,25344.75,25372.2,25343.35,25366.7,0
2024-09-18 14:25:00+05:30,25367.45,25370.45,25342.15,25343.15,0
2024-09-18 14:30:00+05:30,25342.95,25361.25,25341.9,25348.0,0
2024-09-18 14:35:00+05:30,25347.75,25354.65,25330.75,25341.25,0
2024-09-18 14:40:00+05:30,25342.6,25351.4,25335.6,25336.4,0
2024-09-18 14:45:00+05:30,25335.25,25353.45,25335.25,25342.85,0
2024-09-18 14:50:00+05:30,25343.7,25363.75,25341.45,25359.5,0
2024-09-18 14:55:00+05:30,25359.2,25370.55,25354.2,25366.25,0
2024-09-18 15:00:00+05:30,25364.7,25402.9,25364.05,25401.3,0
2024-09-18 15:05:00+05:30,25400.95,25409.1,25386.35,25404.2,0
2024-09-18 15:10:00+05:30,25405.0,25407.5,25374.15,25382.35,0
2024-09-18 15:15:00+05:30,25381.75,25392.7,25363.6,25364.3,0
2024-09-18 15:20:00+05:30,25364.3,25373.25,25357.2,25360.55,0
2024-09-18 15:25:00+05:30,25360.3,25362.05,25342.35,25343.45,0
2024-09-19 09:15:00+05:30,25487.05,25559.45,25481.7,25549.65,0
2024-09-19 09:20:00+05:30,25553.65,25587.1,25529.65,25548.95,0
2024-09-19 09:25:00+05:30,25548.65,25575.7,25544.9,25565.75,0
2024-09-19 09:30:00+05:30,25564.55,25573.9,25553.95,25561.95,0
2024-09-19 09:35:00+05:30,25561.3,25573.7,25558.3,25570.2,0
2024-09-19 09:40:00+05:30,25569.7,25605.8,25568.6,25604.95,0
2024-09-19 09:45:00+05:30,25604.8,25611.95,25575.85,25581.85,0
2024-09-19 09:50:00+05:30,25581.0,25584.25,25533.3,25538.1,0
2024-09-19 09:55:00+05:30,25538.1,25551.8,25524.5,25525.3,0
2024-09-19 10:00:00+05:30,25526.25,25552.25,25524.95,25530.2,0
2024-09-19 10:05:00+05:30,25531.4,25538.85,25499.6,25533.85,0
2024-09-19 10:10:00+05:30,25534.45,25536.6,25512.1,25513.05,0
2024-09-19 10:15:00+05:30,25513.0,25524.6,25503.8,25506.95,0
2024-09-19 10:20:00+05:30,25507.2,25530.05,25506.4,25527.85,0
2024-09-19 10:25:00+05:30,25527.85,25527.85,25504.8,25512.55,0
2024-09-19 10:30:00+05:30,25512.5,25529.7,25509.3,25515.75,0
2024-09-19 10:35:00+05:30,25514.75,25517.9,25506.15,25511.7,0
2024-09-19 10:40:00+05:30,25511.25,25511.4,25487.65,25497.75,0
2024-09-19 10:45:00+05:30,25498.1,25505.15,25477.55,25502.15,0
2024-09-19 10:50:00+05:30,25502.65,25530.2,25496.85,25527.25,0
2024-09-19 10:55:00+05:30,25527.25,25527.25,25509.4,25511.85,0
2024-09-19 11:00:00+05:30,25512.1,25520.4,25507.0,25508.75,0
2024-09-19 11:05:00+05:30,25509.25,25517.4,25503.4,25506.55,0
2024-09-19 11:10:00+05:30,25506.8,25511.35,25498.9,25505.8,0
2024-09-19 11:15:00+05:30,25506.0,25509.95,25495.15,25496.95,0
2024-09-19 11:20:00+05:30,25497.0,25499.7,25451.35,25470.2,0
2024-09-19 11:25:00+05:30,25470.2,25471.2,25435.05,25440.05,0
2024-09-19 11:30:00+05:30,25439.45,25458.45,25429.95,25433.35,0
2024-09-19 11:35:00+05:30,25432.3,25441.7,25418.15,25430.2,0
2024-09-19 11:40:00+05:30,25428.45,25429.25,25402.1,25423.7,0
2024-09-19 11:45:00+05:30,25423.65,25429.6,25403.8,25409.75,0
2024-09-19 11:50:00+05:30,25409.15,25423.5,25403.35,25422.3,0
2024-09-19 11:55:00+05:30,25422.3,25445.65,25390.55,25392.85,0
2024-09-19 12:00:00+05:30,25392.3,25439.3,25390.2,25432.5,0
2024-09-19 12:05:00+05:30,25431.45,25449.9,25423.3,25447.7,0
2024-09-19 12:10:00+05:30,25448.1,25464.95,25435.4,25442.6,0
2024-09-19 12:15:00+05:30,25442.2,25451.8,25431.65,25434.3,0
2024-09-19 12:20:00+05:30,25433.85,25448.15,25429.6,25447.4,0
2024-09-19 12:25:00+05:30,25445.85,25460.55,25429.75,25432.2,0
2024-09-19 12:30:00+05:30,25431.8,25454.25,25431.8,25441.2,0
2024-09-19 12:35:00+05:30,25441.3,25452.1,25434.1,25445.95,0
2024-09-19 12:40:00+05:30,25446.3,25467.5,25446.1,25458.25,0
2024-09-19 12:45:00+05:30,25458.4,25467.65,25448.9,25456.35,0
2024-09-19 12:50:00+05:30,25456.6,25460.5,25431.9,25435.7,0
2024-09-19 12:55:00+05:30,25435.25,25447.8,25419.0,25423.05,0
2024-09-19 13:00:00+05:30,25422.4,25423.5,25410.6,25418.8,0
2024-09-19 13:05:00+05:30,25419.3,25433.85,25405.3,25405.85,0
2024-09-19 13:10:00+05:30,25406.95,25407.55,25395.85,25395.85,0
2024-09-19 13:15:00+05:30,25396.35,25416.95,25386.85,25392.05,0
2024-09-19 13:20:00+05:30,25393.55,25424.6,25386.15,25424.05,0
2024-09-19 13:25:00+05:30,25423.6,25426.55,25404.75,25411.4,0
2024-09-19 13:30:00+05:30,25411.8,25419.7,25399.95,25412.3,0
2024-09-19 13:35:00+05:30,25412.0,25416.8,25391.8,25393.8,0
2024-09-19 13:40:00+05:30,25394.05,25407.0,25384.5,25404.55,0
2024-09-19 13:45:00+05:30,25404.3,25405.55,25376.05,25378.7,0
2024-09-19 13:50:00+05:30,25379.15,25410.9,25377.05,25404.05,0
2024-09-19 13:55:00+05:30,25404.6,25411.7,25398.7,25403.05,0
2024-09-19 14:00:00+05:30,25405.95,25408.85,25392.35,25395.55,0
