EntryTime,Side,EntryPrice,ExitTime,ExitPrice,Reason,Exit_SL_Value,PnL_Points,PnL_INR
2024-10-09 10:40:00+05:30,BUY_CE,25179.85,2024-10-09 10:55:00+05:30,25207.24,SL Hit,25207.24,27.39,2054.25
2024-10-09 11:40:00+05:30,SELL_PE,25164.7,2024-10-09 12:05:00+05:30,25106.45,SL Hit,25106.45,58.25,4368.75
2024-10-09 13:05:00+05:30,SELL_PE,25118.55,2024-10-09 13:25:00+05:30,25072.3,SL Hit,25072.3,46.25,3468.75
2024-10-09 14:00:00+05:30,BUY_CE,25133.2,2024-10-09 14:10:00+05:30,25110.81,Initial SL Hit,25110.81,-22.39,-1679.25
2024-10-09 14:20:00+05:30,SELL_PE,25055.15,2024-10-09 14:30:00+05:30,25042.15,SL Hit,25042.15,13.0,975.0
2024-10-09 14:55:00+05:30,SELL_PE,25027.15,2024-10-09 15:05:00+05:30,24957.7,SL Hit,24957.7,69.45,5208.75
2024-10-09 15:10:00+05:30,SELL_PE,24971.15,2024-10-09 15:20:00+05:30,25003.54,Initial SL Hit,25003.54,-32.39,-2429.25
2024-10-10 10:00:00+05:30,BUY_CE,25068.55,2024-10-10 10:00:00+05:30,25081.55,SL Hit,25081.55,13.0,975.0
2024-10-10 10:05:00+05:30,BUY_CE,25107.6,2024-10-10 10:10:00+05:30,25120.6,SL Hit,25120.6,13.0,975.0
2024-10-10 10:50:00+05:30,SELL_PE,25043.0,2024-10-10 11:40:00+05:30,25000.5,SL Hit,25000.5,42.5,3187.5
2024-10-10 12:00:00+05:30,BUY_CE,25044.0,2024-10-10 12:45:00+05:30,25020.63,Initial SL Hit,25020.63,-23.37,-1752.75
2024-10-10 12:50:00+05:30,SELL_PE,25021.2,2024-10-10 12:55:00+05:30,25008.2,SL Hit,25008.2,13.0,975.0
2024-10-10 13:55:00+05:30,SELL_PE,25017.45,2024-10-10 14:35:00+05:30,25004.45,SL Hit,25004.45,13.0,975.0
2024-10-11 09:35:00+05:30,SELL_PE,24962.95,2024-10-11 09:45:00+05:30,24987.65,Initial SL Hit,24987.65,-24.7,-1852.5
2024-10-11 09:50:00+05:30,BUY_CE,25006.6,2024-10-11 10:15:00+05:30,25019.6,SL Hit,25019.6,13.0,975.0
2024-10-11 10:40:00+05:30,SELL_PE,24974.1,2024-10-11 11:10:00+05:30,24941.4,SL Hit,24941.4,32.7,2452.5
2024-10-11 11:20:00+05:30,SELL_PE,24929.85,2024-10-11 12:25:00+05:30,24950.02,Initial SL Hit,24950.02,-20.17,-1512.75
2024-10-14 09:30:00+05:30,BUY_CE,25053.2,2024-10-14 09:50:00+05:30,25110.65,SL Hit,25110.65,57.45,4308.75
2024-10-15 09:45:00+05:30,SELL_PE,25118.7,2024-10-15 10:05:00+05:30,25052.1,SL Hit,25052.1,66.6,4995.0
2024-10-15 10:10:00+05:30,SELL_PE,25055.3,2024-10-15 10:30:00+05:30,25038.75,SL Hit,25038.75,16.55,1241.25
2024-10-15 10:50:00+05:30,BUY_CE,25095.95,2024-10-15 11:20:00+05:30,25065.17,Initial SL Hit,25065.17,-30.78,-2308.5
2024-10-15 11:25:00+05:30,SELL_PE,25048.75,2024-10-15 11:55:00+05:30,25070.82,Initial SL Hit,25070.82,-22.07,-1655.25
2024-10-15 12:00:00+05:30,BUY_CE,25085.8,2024-10-15 12:15:00+05:30,25069.25,Initial SL Hit,25069.25,-16.55,-1241.25
2024-10-15 13:35:00+05:30,BUY_CE,25060.15,2024-10-15 13:55:00+05:30,25042.99,Initial SL Hit,25042.99,-17.16,-1287.0
2024-10-15 15:05:00+05:30,BUY_CE,25057.65,2024-10-15 15:25:00+05:30,25070.65,SL Hit,25070.65,13.0,975.0
2024-10-16 09:35:00+05:30,BUY_CE,25068.5,2024-10-16 09:40:00+05:30,25081.5,SL Hit,25081.5,13.0,975.0
2024-10-16 09:45:00+05:30,BUY_CE,25079.65,2024-10-16 10:20:00+05:30,25053.81,Initial SL Hit,25053.81,-25.84,-1938.0
2024-10-16 10:25:00+05:30,SELL_PE,25039.4,2024-10-16 10:55:00+05:30,25022.25,SL Hit,25022.25,17.15,1286.25
2024-10-16 11:20:00+05:30,SELL_PE,24978.5,2024-10-16 11:50:00+05:30,24918.45,SL Hit,24918.45,60.05,4503.75
2024-10-16 14:30:00+05:30,BUY_CE,25049.65,2024-10-16 14:35:00+05:30,25032.69,Initial SL Hit,25032.69,-16.96,-1272.0
2024-10-16 14:50:00+05:30,SELL_PE,24990.85,2024-10-16 15:25:00+05:30,24959.9,EOD Exit,24961.0,30.95,2321.25
2024-10-17 09:35:00+05:30,SELL_PE,24862.4,2024-10-17 09:40:00+05:30,24849.4,SL Hit,24849.4,13.0,975.0
2024-10-17 09:45:00+05:30,SELL_PE,24821.7,2024-10-17 09:55:00+05:30,24808.7,SL Hit,24808.7,13.0,975.0
2024-10-18 10:25:00+05:30,BUY_CE,24694.35,2024-10-18 10:35:00+05:30,24732.61,SL Hit,24732.61,38.26,2869.5
2024-10-18 10:40:00+05:30,BUY_CE,24729.5,2024-10-18 10:40:00+05:30,24742.5,SL Hit,24742.5,13.0,975.0
2024-10-18 10:45:00+05:30,BUY_CE,24747.65,2024-10-18 11:00:00+05:30,24710.25,Initial SL Hit,24710.25,-37.4,-2805.0
2024-10-18 11:30:00+05:30,BUY_CE,24740.3,2024-10-18 11:45:00+05:30,24784.5,SL Hit,24784.5,44.2,3315.0
2024-10-18 12:30:00+05:30,BUY_CE,24853.95,2024-10-18 12:35:00+05:30,24866.95,SL Hit,24866.95,13.0,975.0
2024-10-18 15:05:00+05:30,SELL_PE,24858.4,2024-10-18 15:05:00+05:30,24845.4,SL Hit,24845.4,13.0,975.0
2024-10-18 15:10:00+05:30,SELL_PE,24842.85,2024-10-18 15:20:00+05:30,24860.33,Initial SL Hit,24860.33,-17.48,-1311.0
2024-10-21 09:30:00+05:30,SELL_PE,24819.7,2024-10-21 09:50:00+05:30,24725.0,SL Hit,24725.0,94.7,7102.5
2024-10-21 10:40:00+05:30,BUY_CE,24818.0,2024-10-21 11:05:00+05:30,24832.0,SL Hit,24832.0,14.0,1050.0
2024-10-21 11:30:00+05:30,SELL_PE,24753.0,2024-10-21 12:05:00+05:30,24739.05,SL Hit,24739.05,13.95,1046.25
2024-10-21 13:15:00+05:30,BUY_CE,24804.2,2024-10-21 13:25:00+05:30,24779.09,Initial SL Hit,24779.09,-25.11,-1883.25
2024-10-21 13:45:00+05:30,BUY_CE,24788.7,2024-10-21 14:05:00+05:30,24868.9,SL Hit,24868.9,80.2,6015.0
2024-10-21 14:55:00+05:30,SELL_PE,24803.6,2024-10-21 15:10:00+05:30,24778.55,SL Hit,24778.55,25.05,1878.75
2024-10-22 09:35:00+05:30,BUY_CE,24816.45,2024-10-22 09:45:00+05:30,24841.73,SL Hit,24841.73,25.28,1896.0
2024-10-22 09:50:00+05:30,BUY_CE,24851.95,2024-10-22 10:00:00+05:30,24864.95,SL Hit,24864.95,13.0,975.0
2024-10-22 10:10:00+05:30,SELL_PE,24757.85,2024-10-22 10:30:00+05:30,24651.35,SL Hit,24651.35,106.5,7987.5
2024-10-22 11:40:00+05:30,SELL_PE,24644.15,2024-10-22 11:55:00+05:30,24677.66,Initial SL Hit,24677.66,-33.51,-2513.25
2024-10-22 12:20:00+05:30,BUY_CE,24695.35,2024-10-22 12:25:00+05:30,24662.78,Initial SL Hit,24662.78,-32.57,-2442.75
2024-10-22 12:45:00+05:30,SELL_PE,24607.5,2024-10-22 13:10:00+05:30,24594.5,SL Hit,24594.5,13.0,975.0
2024-10-22 13:20:00+05:30,SELL_PE,24586.1,2024-10-22 13:25:00+05:30,24573.1,SL Hit,24573.1,13.0,975.0
2024-10-22 14:35:00+05:30,SELL_PE,24550.0,2024-10-22 15:05:00+05:30,24482.5,SL Hit,24482.5,67.5,5062.5
2024-10-22 15:10:00+05:30,SELL_PE,24449.35,2024-10-22 15:20:00+05:30,24478.37,Initial SL Hit,24478.37,-29.02,-2176.5
2024-10-23 09:40:00+05:30,SELL_PE,24407.75,2024-10-23 09:45:00+05:30,24453.15,Initial SL Hit,24453.15,-45.4,-3405.0
2024-10-23 09:50:00+05:30,BUY_CE,24507.8,2024-10-23 09:50:00+05:30,24520.8,SL Hit,24520.8,13.0,975.0
2024-10-23 09:55:00+05:30,BUY_CE,24501.5,2024-10-23 09:55:00+05:30,24514.5,SL Hit,24514.5,13.0,975.0
2024-10-23 10:00:00+05:30,BUY_CE,24529.25,2024-10-23 10:20:00+05:30,24542.25,SL Hit,24542.25,13.0,975.0
2024-10-23 11:00:00+05:30,BUY_CE,24587.0,2024-10-23 11:45:00+05:30,24600.0,SL Hit,24600.0,13.0,975.0
2024-10-23 12:10:00+05:30,SELL_PE,24539.35,2024-10-23 12:15:00+05:30,24526.35,SL Hit,24526.35,13.0,975.0
2024-10-23 12:20:00+05:30,SELL_PE,24539.95,2024-10-23 12:20:00+05:30,24526.95,SL Hit,24526.95,13.0,975.0
2024-10-23 12:25:00+05:30,SELL_PE,24533.6,2024-10-23 12:35:00+05:30,24558.92,Initial SL Hit,24558.92,-25.32,-1899.0
2024-10-23 13:00:00+05:30,SELL_PE,24554.1,2024-10-23 13:15:00+05:30,24541.1,SL Hit,24541.1,13.0,975.0
2024-10-23 13:20:00+05:30,SELL_PE,24543.45,2024-10-23 13:35:00+05:30,24530.45,SL Hit,24530.45,13.0,975.0
2024-10-23 13:50:00+05:30,SELL_PE,24533.85,2024-10-23 14:25:00+05:30,24444.9,SL Hit,24444.9,88.95,6671.25
2024-10-24 09:30:00+05:30,SELL_PE,24395.65,2024-10-24 09:45:00+05:30,24351.2,SL Hit,24351.2,44.45,3333.75
2024-10-24 10:05:00+05:30,BUY_CE,24443.65,2024-10-24 10:55:00+05:30,24409.14,Initial SL Hit,24409.14,-34.51,-2588.25
2024-10-24 11:15:00+05:30,SELL_PE,24397.5,2024-10-24 11:30:00+05:30,24414.83,Initial SL Hit,24414.83,-17.33,-1299.75
2024-10-25 09:35:00+05:30,SELL_PE,24328.4,2024-10-25 09:40:00+05:30,24315.4,SL Hit,24315.4,13.0,975.0
2024-10-25 09:45:00+05:30,SELL_PE,24305.55,2024-10-25 10:20:00+05:30,24239.44,SL Hit,24239.44,66.11,4958.25
2024-10-25 10:50:00+05:30,SELL_PE,24126.3,2024-10-25 11:00:00+05:30,24162.51,Initial SL Hit,24162.51,-36.21,-2715.75
2024-10-25 14:45:00+05:30,BUY_CE,24121.3,2024-10-25 14:55:00+05:30,24145.55,SL Hit,24145.55,24.25,1818.75
2024-10-25 15:00:00+05:30,BUY_CE,24143.85,2024-10-25 15:00:00+05:30,24156.85,SL Hit,24156.85,13.0,975.0
2024-10-25 15:05:00+05:30,BUY_CE,24145.85,2024-10-25 15:25:00+05:30,24213.25,SL Hit,24213.25,67.4,5055.0
2024-10-28 09:55:00+05:30,BUY_CE,24287.95,2024-10-28 10:25:00+05:30,24377.15,SL Hit,24377.15,89.2,6690.0
2024-10-28 12:45:00+05:30,SELL_PE,24425.65,2024-10-28 12:50:00+05:30,24412.65,SL Hit,24412.65,13.0,975.0
2024-10-28 12:55:00+05:30,SELL_PE,24428.35,2024-10-28 12:55:00+05:30,24415.35,SL Hit,24415.35,13.0,975.0
2024-10-28 13:00:00+05:30,SELL_PE,24410.85,2024-10-28 13:20:00+05:30,24436.11,Initial SL Hit,24436.11,-25.26,-1894.5
2024-10-28 13:40:00+05:30,SELL_PE,24418.0,2024-10-28 13:55:00+05:30,24405.0,SL Hit,24405.0,13.0,975.0
2024-10-28 14:15:00+05:30,SELL_PE,24373.05,2024-10-28 14:35:00+05:30,24399.44,Initial SL Hit,24399.44,-26.39,-1979.25
2024-10-28 15:05:00+05:30,SELL_PE,24331.0,2024-10-28 15:05:00+05:30,24318.0,SL Hit,24318.0,13.0,975.0
2024-10-29 09:30:00+05:30,SELL_PE,24252.25,2024-10-29 09:55:00+05:30,24205.41,SL Hit,24205.41,46.84,3513.0
2024-10-29 10:45:00+05:30,SELL_PE,24156.2,2024-10-29 10:45:00+05:30,24143.2,SL Hit,24143.2,13.0,975.0
2024-10-29 11:40:00+05:30,BUY_CE,24239.7,2024-10-29 11:45:00+05:30,24252.7,SL Hit,24252.7,13.0,975.0
2024-10-29 11:50:00+05:30,BUY_CE,24238.4,2024-10-29 12:05:00+05:30,24276.9,SL Hit,24276.9,38.5,2887.5
2024-10-29 12:10:00+05:30,BUY_CE,24293.75,2024-10-29 12:20:00+05:30,24306.75,SL Hit,24306.75,13.0,975.0
2024-10-29 13:35:00+05:30,SELL_PE,24275.3,2024-10-29 13:55:00+05:30,24300.93,Initial SL Hit,24300.93,-25.63,-1922.25
2024-10-29 14:00:00+05:30,BUY_CE,24373.2,2024-10-29 14:25:00+05:30,24431.7,SL Hit,24431.7,58.5,4387.5
2024-10-30 09:30:00+05:30,SELL_PE,24363.95,2024-10-30 09:30:00+05:30,24350.95,SL Hit,24350.95,13.0,975.0
2024-10-30 10:50:00+05:30,BUY_CE,24442.6,2024-10-30 11:25:00+05:30,24456.7,SL Hit,24456.7,14.1,1057.5
2024-10-30 12:00:00+05:30,SELL_PE,24428.25,2024-10-30 12:35:00+05:30,24446.55,Initial SL Hit,24446.55,-18.3,-1372.5
2024-10-30 12:55:00+05:30,BUY_CE,24459.95,2024-10-30 13:05:00+05:30,24472.95,SL Hit,24472.95,13.0,975.0
2024-10-30 13:15:00+05:30,SELL_PE,24401.0,2024-10-30 13:15:00+05:30,24388.0,SL Hit,24388.0,13.0,975.0
2024-10-30 13:20:00+05:30,SELL_PE,24381.45,2024-10-30 13:40:00+05:30,24368.45,SL Hit,24368.45,13.0,975.0
2024-10-31 09:30:00+05:30,SELL_PE,24255.95,2024-10-31 09:40:00+05:30,24242.95,SL Hit,24242.95,13.0,975.0
2024-10-31 10:50:00+05:30,SELL_PE,24238.85,2024-10-31 11:00:00+05:30,24258.14,Initial SL Hit,24258.14,-19.29,-1446.75
2024-10-31 15:10:00+05:30,BUY_CE,24210.7,2024-10-31 15:25:00+05:30,24238.5,EOD Exit,24231.75,27.8,2085.0
2024-11-04 09:30:00+05:30,SELL_PE,24064.4,2024-11-04 09:55:00+05:30,24029.93,SL Hit,24029.93,34.47,2585.25
2024-11-04 12:00:00+05:30,BUY_CE,23946.45,2024-11-04 12:20:00+05:30,23915.74,Initial SL Hit,23915.74,-30.71,-2303.25
2024-11-04 13:05:00+05:30,BUY_CE,23897.55,2024-11-04 13:10:00+05:30,23910.55,SL Hit,23910.55,13.0,975.0
2024-11-04 13:50:00+05:30,BUY_CE,23898.9,2024-11-04 13:50:00+05:30,23911.9,SL Hit,23911.9,13.0,975.0
2024-11-04 13:55:00+05:30,BUY_CE,23914.5,2024-11-04 14:15:00+05:30,23935.4,SL Hit,23935.4,20.9,1567.5
2024-11-04 14:35:00+05:30,BUY_CE,23965.2,2024-11-04 14:55:00+05:30,23981.3,SL Hit,23981.3,16.1,1207.5
2024-11-05 09:35:00+05:30,SELL_PE,23967.1,2024-11-05 09:40:00+05:30,23954.1,SL Hit,23954.1,13.0,975.0
2024-11-05 09:45:00+05:30,SELL_PE,23938.65,2024-11-05 09:55:00+05:30,23974.58,Initial SL Hit,23974.58,-35.93,-2694.75
2024-11-05 10:15:00+05:30,SELL_PE,23952.65,2024-11-05 10:25:00+05:30,23992.69,Initial SL Hit,23992.69,-40.04,-3003.0
2024-11-05 10:35:00+05:30,SELL_PE,23953.7,2024-11-05 11:50:00+05:30,23863.2,SL Hit,23863.2,90.5,6787.5
2024-11-05 12:35:00+05:30,BUY_CE,23906.65,2024-11-05 12:55:00+05:30,23941.3,SL Hit,23941.3,34.65,2598.75
2024-11-05 13:25:00+05:30,BUY_CE,24049.0,2024-11-05 13:35:00+05:30,24091.92,SL Hit,24091.92,42.92,3219.0
2024-11-05 13:40:00+05:30,BUY_CE,24073.35,2024-11-05 14:45:00+05:30,24208.4,SL Hit,24208.4,135.05,10128.75
2024-11-06 09:30:00+05:30,BUY_CE,24326.4,2024-11-06 09:30:00+05:30,24339.4,SL Hit,24339.4,13.0,975.0
2024-11-06 09:35:00+05:30,BUY_CE,24336.75,2024-11-06 09:40:00+05:30,24349.75,SL Hit,24349.75,13.0,975.0
2024-11-06 09:45:00+05:30,BUY_CE,24384.85,2024-11-06 10:10:00+05:30,24401.87,SL Hit,24401.87,17.02,1276.5
2024-11-06 10:40:00+05:30,SELL_PE,24299.45,2024-11-06 10:50:00+05:30,24333.75,Initial SL Hit,24333.75,-34.3,-2572.5
2024-11-06 11:50:00+05:30,BUY_CE,24425.3,2024-11-06 11:55:00+05:30,24438.3,SL Hit,24438.3,13.0,975.0
2024-11-06 12:00:00+05:30,BUY_CE,24439.75,2024-11-06 12:15:00+05:30,24420.59,Initial SL Hit,24420.59,-19.16,-1437.0
2024-11-06 13:35:00+05:30,BUY_CE,24478.6,2024-11-06 14:00:00+05:30,24491.6,SL Hit,24491.6,13.0,975.0
2024-11-06 14:20:00+05:30,BUY_CE,24528.45,2024-11-06 14:35:00+05:30,24509.14,Initial SL Hit,24509.14,-19.31,-1448.25
2024-11-06 14:40:00+05:30,SELL_PE,24470.85,2024-11-06 14:40:00+05:30,24457.85,SL Hit,24457.85,13.0,975.0
2024-11-06 14:45:00+05:30,SELL_PE,24462.55,2024-11-06 15:00:00+05:30,24483.49,Initial SL Hit,24483.49,-20.94,-1570.5
2024-11-07 09:30:00+05:30,SELL_PE,24361.2,2024-11-07 09:30:00+05:30,24348.2,SL Hit,24348.2,13.0,975.0
2024-11-07 09:35:00+05:30,SELL_PE,24341.2,2024-11-07 10:10:00+05:30,24215.72,SL Hit,24215.72,125.48,9411.0
2024-11-08 09:45:00+05:30,BUY_CE,24247.4,2024-11-08 09:45:00+05:30,24260.4,SL Hit,24260.4,13.0,975.0
2024-11-08 10:10:00+05:30,BUY_CE,24201.8,2024-11-08 11:30:00+05:30,24143.96,Initial SL Hit,24143.96,-57.84,-4338.0
2024-11-08 14:05:00+05:30,SELL_PE,24145.05,2024-11-08 14:20:00+05:30,24132.05,SL Hit,24132.05,13.0,975.0
2024-11-08 14:40:00+05:30,BUY_CE,24169.45,2024-11-08 15:00:00+05:30,24152.5,Initial SL Hit,24152.5,-16.95,-1271.25
2024-11-11 09:40:00+05:30,BUY_CE,24145.7,2024-11-11 09:50:00+05:30,24165.27,SL Hit,24165.27,19.57,1467.75
2024-11-11 09:55:00+05:30,BUY_CE,24159.15,2024-11-11 09:55:00+05:30,24172.15,SL Hit,24172.15,13.0,975.0
2024-11-11 10:25:00+05:30,BUY_CE,24223.85,2024-11-11 10:30:00+05:30,24236.85,SL Hit,24236.85,13.0,975.0
2024-11-11 10:35:00+05:30,BUY_CE,24251.35,2024-11-11 10:40:00+05:30,24264.35,SL Hit,24264.35,13.0,975.0
2024-11-11 11:15:00+05:30,BUY_CE,24317.75,2024-11-11 11:45:00+05:30,24330.75,SL Hit,24330.75,13.0,975.0
2024-11-11 12:05:00+05:30,SELL_PE,24257.45,2024-11-11 12:10:00+05:30,24244.45,SL Hit,24244.45,13.0,975.0
2024-11-11 12:15:00+05:30,SELL_PE,24235.0,2024-11-11 12:25:00+05:30,24212.15,SL Hit,24212.15,22.85,1713.75
2024-11-11 13:45:00+05:30,SELL_PE,24140.1,2024-11-11 13:55:00+05:30,24127.1,SL Hit,24127.1,13.0,975.0
2024-11-11 14:15:00+05:30,SELL_PE,24092.35,2024-11-11 14:25:00+05:30,24119.7,Initial SL Hit,24119.7,-27.35,-2051.25
2024-11-11 14:30:00+05:30,BUY_CE,24174.0,2024-11-11 14:45:00+05:30,24187.6,SL Hit,24187.6,13.6,1020.0
2024-11-11 14:50:00+05:30,BUY_CE,24188.7,2024-11-11 14:50:00+05:30,24201.7,SL Hit,24201.7,13.0,975.0
2024-11-12 09:50:00+05:30,SELL_PE,24131.65,2024-11-12 09:55:00+05:30,24170.29,Initial SL Hit,24170.29,-38.64,-2898.0
2024-11-12 10:35:00+05:30,SELL_PE,24120.4,2024-11-12 10:45:00+05:30,24107.4,SL Hit,24107.4,13.0,975.0
2024-11-12 10:50:00+05:30,SELL_PE,24135.6,2024-11-12 11:15:00+05:30,24122.6,SL Hit,24122.6,13.0,975.0
2024-11-12 11:40:00+05:30,SELL_PE,24131.2,2024-11-12 12:15:00+05:30,24110.3,SL Hit,24110.3,20.9,1567.5
2024-11-12 12:25:00+05:30,SELL_PE,24102.15,2024-11-12 12:50:00+05:30,23997.25,SL Hit,23997.25,104.9,7867.5
2024-11-12 12:55:00+05:30,SELL_PE,24006.9,2024-11-12 12:55:00+05:30,23993.9,SL Hit,23993.9,13.0,975.0
2024-11-12 13:35:00+05:30,SELL_PE,23925.5,2024-11-12 13:50:00+05:30,23961.03,Initial SL Hit,23961.03,-35.53,-2664.75
2024-11-12 15:10:00+05:30,SELL_PE,23870.8,2024-11-12 15:15:00+05:30,23857.8,SL Hit,23857.8,13.0,975.0
2024-11-13 09:30:00+05:30,SELL_PE,23784.25,2024-11-13 09:50:00+05:30,23721.95,SL Hit,23721.95,62.3,4672.5
2024-11-13 10:05:00+05:30,SELL_PE,23718.2,2024-11-13 10:15:00+05:30,23705.16,SL Hit,23705.16,13.04,978.0
2024-11-13 12:55:00+05:30,SELL_PE,23659.1,2024-11-13 13:00:00+05:30,23646.1,SL Hit,23646.1,13.0,975.0
2024-11-13 13:05:00+05:30,SELL_PE,23643.7,2024-11-13 13:10:00+05:30,23665.4,Initial SL Hit,23665.4,-21.7,-1627.5
2024-11-13 13:30:00+05:30,SELL_PE,23642.2,2024-11-13 13:35:00+05:30,23666.59,Initial SL Hit,23666.59,-24.39,-1829.25
2024-11-13 13:40:00+05:30,BUY_CE,23686.1,2024-11-13 13:50:00+05:30,23707.0,SL Hit,23707.0,20.9,1567.5
2024-11-13 13:55:00+05:30,BUY_CE,23698.65,2024-11-13 13:55:00+05:30,23711.65,SL Hit,23711.65,13.0,975.0
2024-11-13 14:20:00+05:30,SELL_PE,23612.9,2024-11-13 14:35:00+05:30,23580.0,SL Hit,23580.0,32.9,2467.5
2024-11-13 14:40:00+05:30,SELL_PE,23560.75,2024-11-13 14:45:00+05:30,23547.75,SL Hit,23547.75,13.0,975.0
2024-11-14 10:00:00+05:30,BUY_CE,23653.6,2024-11-14 10:00:00+05:30,23666.6,SL Hit,23666.6,13.0,975.0
2024-11-14 10:05:00+05:30,BUY_CE,23634.5,2024-11-14 10:05:00+05:30,23647.5,SL Hit,23647.5,13.0,975.0
2024-11-14 10:45:00+05:30,SELL_PE,23579.3,2024-11-14 10:45:00+05:30,23566.3,SL Hit,23566.3,13.0,975.0
2024-11-14 10:50:00+05:30,SELL_PE,23552.85,2024-11-14 11:15:00+05:30,23496.1,SL Hit,23496.1,56.75,4256.25
2024-11-14 12:10:00+05:30,BUY_CE,23562.9,2024-11-14 12:20:00+05:30,23539.5,Initial SL Hit,23539.5,-23.4,-1755.0
2024-11-14 12:50:00+05:30,BUY_CE,23547.25,2024-11-14 13:25:00+05:30,23560.25,SL Hit,23560.25,13.0,975.0
2024-11-14 13:45:00+05:30,SELL_PE,23521.9,2024-11-14 14:00:00+05:30,23538.0,Initial SL Hit,23538.0,-16.1,-1207.5
2024-11-14 15:00:00+05:30,SELL_PE,23512.1,2024-11-14 15:05:00+05:30,23527.79,Initial SL Hit,23527.79,-15.69,-1176.75
2024-11-14 15:15:00+05:30,BUY_CE,23543.1,2024-11-14 15:25:00+05:30,23559.6,EOD Exit,23556.1,16.5,1237.5
2024-11-18 09:30:00+05:30,SELL_PE,23437.3,2024-11-18 09:45:00+05:30,23377.74,SL Hit,23377.74,59.56,4467.0
2024-11-18 10:30:00+05:30,SELL_PE,23399.05,2024-11-18 10:50:00+05:30,23362.5,SL Hit,23362.5,36.55,2741.25
2024-11-18 11:25:00+05:30,BUY_CE,23426.35,2024-11-18 11:45:00+05:30,23439.35,SL Hit,23439.35,13.0,975.0
2024-11-18 11:50:00+05:30,BUY_CE,23439.45,2024-11-18 12:20:00+05:30,23481.15,SL Hit,23481.15,41.7,3127.5
2024-11-18 12:30:00+05:30,BUY_CE,23534.2,2024-11-18 12:30:00+05:30,23547.2,SL Hit,23547.2,13.0,975.0
2024-11-18 13:15:00+05:30,SELL_PE,23452.35,2024-11-18 13:35:00+05:30,23487.16,Initial SL Hit,23487.16,-34.81,-2610.75
2024-11-18 14:15:00+05:30,SELL_PE,23477.95,2024-11-18 14:35:00+05:30,23422.55,SL Hit,23422.55,55.4,4155.0
2024-11-19 09:30:00+05:30,BUY_CE,23671.55,2024-11-19 09:45:00+05:30,23691.8,SL Hit,23691.8,20.25,1518.75
2024-11-19 14:05:00+05:30,SELL_PE,23716.55,2024-11-19 14:35:00+05:30,23698.15,SL Hit,23698.15,18.4,1380.0
2024-11-19 14:55:00+05:30,SELL_PE,23581.2,2024-11-19 15:05:00+05:30,23518.75,SL Hit,23518.75,62.45,4683.75
2024-11-19 15:10:00+05:30,SELL_PE,23492.55,2024-11-19 15:15:00+05:30,23479.55,SL Hit,23479.55,13.0,975.0
2024-11-21 09:35:00+05:30,SELL_PE,23283.6,2024-11-21 09:40:00+05:30,23270.6,SL Hit,23270.6,13.0,975.0
2024-11-21 13:15:00+05:30,BUY_CE,23343.25,2024-11-21 13:25:00+05:30,23356.25,SL Hit,23356.25,13.0,975.0
2024-11-21 13:30:00+05:30,BUY_CE,23356.05,2024-11-21 13:35:00+05:30,23339.62,Initial SL Hit,23339.62,-16.43,-1232.25
2024-11-21 15:10:00+05:30,BUY_CE,23355.75,2024-11-21 15:25:00+05:30,23346.75,EOD Exit,23338.94,-9.0,-675.0
2024-11-22 09:30:00+05:30,BUY_CE,23506.8,2024-11-22 09:30:00+05:30,23519.8,SL Hit,23519.8,13.0,975.0
2024-11-22 10:00:00+05:30,BUY_CE,23562.95,2024-11-22 10:10:00+05:30,23592.41,SL Hit,23592.41,29.46,2209.5
2024-11-22 10:45:00+05:30,SELL_PE,23474.65,2024-11-22 10:45:00+05:30,23461.65,SL Hit,23461.65,13.0,975.0
2024-11-22 11:55:00+05:30,BUY_CE,23584.85,2024-11-22 12:10:00+05:30,23647.0,SL Hit,23647.0,62.15,4661.25
2024-11-22 12:45:00+05:30,BUY_CE,23682.8,2024-11-22 13:00:00+05:30,23695.8,SL Hit,23695.8,13.0,975.0
2024-11-22 13:55:00+05:30,BUY_CE,23798.9,2024-11-22 14:10:00+05:30,23860.36,SL Hit,23860.36,61.46,4609.5
2024-11-22 14:15:00+05:30,BUY_CE,23883.45,2024-11-22 14:35:00+05:30,23846.54,Initial SL Hit,23846.54,-36.91,-2768.25
2024-11-22 14:50:00+05:30,BUY_CE,23931.8,2024-11-22 14:50:00+05:30,23944.8,SL Hit,23944.8,13.0,975.0
2024-11-22 14:55:00+05:30,BUY_CE,23929.6,2024-11-22 14:55:00+05:30,23942.6,SL Hit,23942.6,13.0,975.0
2024-11-25 09:30:00+05:30,BUY_CE,24286.95,2024-11-25 09:30:00+05:30,24299.95,SL Hit,24299.95,13.0,975.0
2024-11-25 11:50:00+05:30,SELL_PE,24286.0,2024-11-25 12:00:00+05:30,24273.0,SL Hit,24273.0,13.0,975.0
2024-11-25 12:55:00+05:30,SELL_PE,24158.0,2024-11-25 12:55:00+05:30,24145.0,SL Hit,24145.0,13.0,975.0
2024-11-25 13:00:00+05:30,SELL_PE,24145.0,2024-11-25 13:10:00+05:30,24169.84,Initial SL Hit,24169.84,-24.84,-1863.0
2024-11-25 14:15:00+05:30,BUY_CE,24214.3,2024-11-25 14:50:00+05:30,24257.8,SL Hit,24257.8,43.5,3262.5
2024-11-26 09:50:00+05:30,SELL_PE,24240.7,2024-11-26 10:00:00+05:30,24217.28,SL Hit,24217.28,23.42,1756.5
